year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,rate_sheltered,rate_unsheltered,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_islander,percent_population_0_19,percent_population_65_plus,percent_female_population,percent_Jan_precipitation,percent_annual_precipitation,log_homeless
2017,FL-507,2074.0,1734.0,340.0,2117902,11.3249602175015,2.19384860992432,17.7462730407715,17.3821907043457,29.0857639312744,42.1934089660645,8.6184139251709,0,8835,2.65214133262634,0,1,4.40176296234131,46.7962989807129,14.6784887313843,1.21269965171814,92.7634735107422,1.38032674789429,352378,680792,100888,2182,535879,260939,1081094,40722,0.105412125587463,25.7238330841064,28.0903854370117,8.00563335418701,67.9724349975586,11.1853043346576,0.203087344765663,64.2543563842773,83.7743072509766,2.25467920303345,51.3330116271973,9.792709955418145,8.187347667644678,1.6053622877734663,0.16638069183559956,0.32144641253466877,0.04763582073202632,0.00103026485644756,0.2530235110028698,0.12320636176744722,0.5104551579818141,1.0645814598755986e-06,2.423767087768806e-05,2.2816382267587594
2017,FL-508,819.0,373.0,446.0,420534,-11.0001984278549,1.87147879600525,15.6084699630737,12.2142705917358,32.6056289672852,38.558349609375,9.46184062957764,0,844,1.89685881137848,0,0,4.6528058052063,49.605598449707,20.6627750396729,3.16821670532227,90.1946258544922,3.0814311504364,74082,37586,16613,229,97289,68642,213981,4907,1.65248394012451,32.722827911377,31.1487197875977,11.716721534729,69.1475448608398,10.4549689177807,0.19178518652916,60.7749214172363,82.8188247680664,2.27232503890991,46.4311141967773,19.47523862517656,8.869675222455259,10.605563402721302,0.1761617372198205,0.08937683992257463,0.03950453471062982,0.0005445457442204435,0.23134633584918224,0.1632258033833174,0.5088316283582303,5.403427639405874e-06,0.00011040989360379256,2.96914384457913
2017,FL-509,1732.0,183.0,1549.0,615945,35.9513863239931,2.11087465286255,15.6104354858398,15.6533079147339,31.9845428466797,26.5363483428955,11.5466890335083,0,575,1.99161577224731,0,1,5.56725072860718,49.3309211730957,14.2478628158569,0.935750067234039,96.765754699707,1.1442893743515,81622,96333,9832,329,126015,166462,315334,16218,1.57700645923615,29.9906673431396,27.8122215270996,12.648645401001,76.8469467163086,10.5902776967749,0.18965020775795,66.1089630126953,82.9811401367188,1.04509222507477,58.3508567810059,28.119393777041783,2.971044492608918,25.148349284432864,0.1325150784566804,0.15639870442977863,0.01596246418105513,0.000534138600037341,0.2045880719869469,0.2702546493599266,0.5119515541160331,1.6967297811895058e-06,9.473387523399963e-05,3.336459508283399
2017,FL-510,1869.0,1437.0,432.0,1213542,-0.497328754961259,2.08742713928223,17.2652473449707,15.3659706115723,25.764274597168,37.7571487426758,7.513512134552,0,8319,2.05049228668213,1,0,4.79902029037476,46.0518417358398,13.1313133239746,3.46052241325378,97.0389251708984,4.33215141296387,298425,108899,51207,1051,303375,171185,622854,16059,0.934871017932892,28.7951030731201,32.110969543457,14.7051811218262,72.2424926757813,11.3655120122254,0.201919719576836,60.4744720458984,83.1020355224609,2.70596551895142,40.7024078369141,15.401197486366355,11.841370137992751,3.5598273483736036,0.24591237880518352,0.08973649037280951,0.042196314589853505,0.0008660598479492263,0.2499913476418616,0.14106227884984615,0.5132529405657159,2.2298078838238972e-06,3.354017235243123e-05,2.7344452652514786
2017,FL-511,758.0,501.0,257.0,481774,2.36337126261499,2.0203857421875,19.3471832275391,13.6681613922119,19.476634979248,35.2184448242188,13.4441375732422,0,927,1.4724657535553,0,1,4.78071689605713,43.2176055908203,12.9421682357788,2.5262758731842,99.0,2.60167002677917,81303,26556,13390,723,118148,76254,240253,4751,-0.110735654830933,28.5170116424561,27.4277000427246,18.0523777008057,73.6595764160156,9.71488793081403,0.18457593023777,58.3782043457031,82.0601425170898,11.468186378479,56.246452331543,15.733518205631686,10.39906678235023,5.334451423281456,0.16875755022064287,0.05512128093255344,0.027793114613906104,0.0015007036494289853,0.24523531780461377,0.15827753261902883,0.4986840302714551,2.3804079046355762e-05,0.00011674862556207474,2.755793354212311
2017,FL-512,445.0,179.0,266.0,235046,14.2551091134402,2.29455304145813,15.8000001907349,14.773323059082,24.5351085662842,23.9115467071533,6.79227495193481,0,0,0.975303709506989,0,1,3.77059531211853,47.7200012207031,7.58915233612061,0.300244867801666,96.0,2.847576379776,12285,15581,6559,165,56933,45185,120277,8273,0.777217626571655,23.4798545837402,17.0049114227295,12.64808177948,56.419189453125,10.05145,0.213989958167076,62.2900009155273,83.0699996948242,1.94000005722046,43.3600006103516,18.93246428358704,7.615530576993439,11.316933706593604,0.05226636488176782,0.06628915191068982,0.02790517600810054,0.0007019902487172724,0.24222067169830586,0.19223896598963608,0.5117168554240447,8.253703773816444e-06,0.00018447453098692,2.9408781354907663
2017,FL-513,845.0,592.0,253.0,577899,20.9179552273252,2.06559610366821,14.6999998092651,14.6863479614258,26.3182163238525,28.3175792694092,10.8929967880249,0,1481,1.4302077293396,0,1,5.09854078292847,45.2799987792969,14.5402565002441,1.98892498016357,95.0,0.856344759464264,57526,57773,13872,425,118940,133309,295805,13133,1.55866527557373,30.291524887085,27.9813327789307,15.81383228302,71.4502487182617,10.37818,0.183213412761688,64.1100006103516,82.8199996948242,1.99000000953674,56.2799987792969,14.621932206146749,10.244004575193935,4.377927630952813,0.09954334580956188,0.0999707561355877,0.024004194504576058,0.000735422625752943,0.2058145108401295,0.23067871721529196,0.5118627995549395,3.4435083112044495e-06,9.738725759915989e-05,2.682522607432168
2017,FL-514,725.0,290.0,435.0,348139,-6.97657258808339,1.85473430156708,18.0,14.3135805130005,27.6683235168457,25.1736869812012,8.92500877380371,0,930,1.67451632022858,0,1,5.79711246490479,44.0900001525879,16.9449558258057,1.43951237201691,90.0,1.64666080474854,43638,44107,5866,192,71758,98713,180912,6870,1.15659308433533,29.4472961425781,31.2369174957275,14.3363924026489,82.7244567871094,9.82981,0.16134375333786,61.9000015258789,82.9499969482422,3.69000005722046,46.9199981689453,20.825015295614683,8.330006118245874,12.49500917736881,0.12534648516828048,0.12669364822671406,0.01684959168607941,0.0005515038533459337,0.20611882035623702,0.283544791017381,0.519654505815206,1.0599214845853122e-05,0.0001347737489018619,3.036154922535935
2017,FL-515,336.0,143.0,193.0,305602,-8.3799917700036,1.85578012466431,19.4903049468994,14.160683631897,26.4805698394775,32.7111740112305,21.0074024200439,0,920,2.02747917175293,0,0,4.9002537727356,44.5290107727051,16.6530323028564,2.23875403404236,91.6100540161133,2.88607597351074,42394,16928,4735,326,68826,53074,146882,1506,-0.0627877712249756,29.3506393432617,29.5151443481445,15.6383037567139,81.2832183837891,10.5462506220182,0.184050872921944,58.9924125671387,82.1648406982422,8.22639465332031,61.6805381774902,10.994692443112283,4.679288748110287,6.315403695001996,0.1387229141170542,0.05539230764196569,0.015494008547064482,0.001066746945373394,0.2252144946695375,0.1736703293826611,0.48063167125869594,2.6918654502654794e-05,0.0002018329008890328,2.3974126511836817
2017,FL-517,609.0,91.0,518.0,258651,-3.72709415285189,1.71741712093353,14.3911466598511,11.9368505477905,26.095645904541,28.1206512451172,11.8863620758057,0,307,4.80245685577393,0,0,6.38396835327148,46.0227546691895,21.0206031799316,0.670746326446533,92.6983032226563,2.32726883888245,25528,76198,2693,135,59263,64105,124084,3935,2.32163906097412,27.5648803710938,29.2091846466064,11.4623098373413,88.3723831176758,11.1331602821176,0.158685192465782,65.5717239379883,83.1255416870117,1.19204783439636,57.1550369262695,23.545240497813655,3.5182543272595117,20.026986170554142,0.0986966994134954,0.29459773981156073,0.010411713080560292,0.0005219388287692683,0.22912341340261588,0.24784361939447364,0.47973524169633985,4.60871148534651e-06,0.0002209735780115658,3.1589236980333983
2017,FL-518,502.0,99.0,403.0,136087,-16.154349256175,1.67925024032593,17.31614112854,13.3740472793579,23.3160991668701,27.9520206451416,6.72015857696533,0,312,3.29071140289307,0,0,4.90169620513916,45.9904632568359,18.1244354248047,1.52419865131378,95.5962142944336,3.71562528610229,24081,10539,1039,61,31847,25095,63845,1280,0.315051436424255,27.7873306274414,26.6407642364502,14.1961364746094,86.3405838012695,10.8708367517838,0.180815622210503,58.4193916320801,82.421501159668,5.34052419662476,49.3886604309082,36.888167128381106,7.274758059182728,29.61340906919838,0.176952978609272,0.07744310624820887,0.007634821841909955,0.00044824266829307724,0.2340194140513054,0.18440409443958644,0.46914841241264776,3.924345599965287e-05,0.0003629197530323117,3.6078908255919586
2017,FL-519,2593.0,178.0,2415.0,510561,3.74521596500819,2.04510879516602,17.2999992370605,14.8639783859253,26.1065311431885,27.1707210540771,8.21961402893066,0,1722,1.85427808761597,0,1,5.10958099365234,44.6900024414063,13.1189022064209,0.928152740001678,92.0,0.821969568729401,26096,73890,12212,309,114471,114954,262024,15896,2.23134469985962,28.02073097229,24.1226367950439,13.2163305282593,75.3818817138672,11.47469,0.190344631671906,63.0699996948242,82.663330078125,1.69000005722046,52.6800003051758,50.78727125651979,3.4863610812420065,47.300910175277785,0.05111240380679292,0.14472315746796172,0.02391878737310527,0.0006052166146650449,0.2242063142308167,0.22515233243432226,0.5132080201973908,3.310084509432683e-06,0.00010318061956392244,3.9276457573710375
2017,FL-520,635.0,282.0,353.0,782773,0.0479396411738691,1.97298800945282,16.8527774810791,13.532958984375,28.3164978027344,21.1231842041016,10.4980840682983,0,1316,1.90779757499695,0,1,5.65151882171631,43.3511810302734,13.1063537597656,0.43006756901741,92.4230880737305,1.49091422557831,55533,87911,12693,542,142470,257919,402776,26356,2.01979446411133,27.7813110351563,28.9444618225098,15.7187938690186,80.4967193603516,10.2063441847764,0.167671084403992,62.7741737365723,83.07373046875,2.67714142799377,48.7433624267578,8.112185780551961,3.6025769923081152,4.509608788243846,0.07094393904746331,0.11230714396127613,0.01621542899410174,0.0006924101878833327,0.18200678868586423,0.3294939912337293,0.514550195267338,3.4200737991649813e-06,6.227011205899769e-05,2.0933673485283917
2017,FL-600,3721.0,2710.0,1011.0,2736543,32.7679435369116,2.30258512496948,14.3000001907349,19.8634834289551,36.9848175048828,47.3803443908691,6.36332559585571,1,8480,6.06941699981689,1,0,5.30836343765259,52.6400032043457,17.821756362915,4.83318328857422,96.0,3.821124792099,440936,1861303,41398,579,620685,427485,1407426,18542,-0.217897236347198,26.393705368042,32.4174575805664,2.79841303825378,70.7252655029297,14.21455,0.166783913969994,69.4899978637695,84.0133361816406,1.86000001430511,54.1399993896484,13.597447582588691,9.903005361143604,3.6944422214450863,0.1611288402922958,0.680165815044748,0.01512784560666505,0.0002115808156495257,0.22681353810263533,0.1562135146423791,0.5143080156240921,6.796896720808371e-07,1.9784085026125445e-05,2.609882097377502
2017,FL-601,2450.0,1493.0,957.0,1917122,33.7523832221163,2.39242577552795,13.1999998092651,20.1147651672363,32.1490592956543,37.2419700622559,7.31022500991821,1,9594,3.81923627853394,0,1,4.47740697860718,48.0699996948242,13.35475730896,1.96857643127441,96.0,0.788114845752716,536648,555841,70146,1185,450792,304894,983206,18420,-0.263070046901703,29.1085414886475,30.7974128723145,6.17266702651978,67.5240936279297,12.55903,0.189275100827217,69.0400009155273,83.6599960327148,2.08999991416931,52.7700004577637,12.77957271368228,7.787715127154141,4.991857586528139,0.2799237607204967,0.2899351214998315,0.036589220717304374,0.0006181140271719796,0.23513996501005152,0.15903734869246713,0.5128552069195388,1.0901757499884254e-06,2.752563501840973e-05,2.5478480144062883
2017,FL-602,222.0,89.0,133.0,178157,25.6527209814407,2.03731656074524,13.8000001907349,16.2276268005371,29.2515125274658,21.8911590576172,13.3731279373169,0,323,1.31106841564178,0,1,5.30719423294067,45.25,12.3974914550781,0.751254498958588,96.0,0.564354121685028,9888,12545,2463,79,25055,69164,91308,6887,1.37663841247559,29.7548389434814,26.6320323944092,16.4635124206543,81.5078506469727,10.44729,0.16855251789093,66.0400009155273,83.4100036621094,1.10000002384186,59.5099983215332,12.460919301514956,4.9955937740307705,7.465325527484185,0.0555016081321531,0.07041542010698429,0.013824884792626729,0.0004434291102791358,0.1406343842790348,0.3882193795360272,0.5125142430552827,6.174329517458533e-06,0.0003340312102332954,2.5225972908555745
2017,FL-603,431.0,244.0,187.0,722506,47.8104156841609,2.10535287857056,16.2999992370605,15.4482870101929,26.4722518920898,31.0414428710938,9.02105140686035,1,1391,2.48175001144409,0,1,4.60227823257446,47.6800003051758,12.6411409378052,1.2008398771286,99.0,0.780203700065613,58429,149360,11573,277,145472,198417,368783,22498,1.10559988021851,27.7060947418213,29.3777160644531,11.6798181533813,75.2685928344727,10.39615,0.187843024730682,67.120002746582,83.4400024414063,1.37999999523163,58.7200012207031,5.965348384650093,3.3771345843494722,2.58821380030062,0.0808699166512112,0.20672492685181854,0.016017860059293624,0.0003833878196167229,0.20134365666167478,0.27462332492740543,0.5104220587787506,1.910018733729035e-06,8.127268316208183e-05,1.7859674586474186
2017,FL-604,631.0,339.0,292.0,77304,28.0594343000358,2.55334377288818,18.1000003814697,18.1458778381348,31.8856334686279,39.7949142456055,21.0495700836182,0,96,3.14393043518066,0,0,3.17166590690613,50.0299987792969,11.3849210739136,2.57234716415405,97.0,7.01813983917236,4755,18484,970,65,12856,16309,36964,347,-0.313581436872482,32.5391693115234,22.692943572998,12.2189588546753,70.4339141845703,9.94253,0.260802686214447,69.5500030517578,84.4066619873047,1.69000005722046,47.7999992370605,81.62578909241437,43.85284073269171,37.772948359722655,0.06151040049674014,0.23910793749353204,0.012547862982510607,0.0008408361792404016,0.16630446031253235,0.2109722653420263,0.4781641312221877,2.1861741400450946e-05,0.0006183379804028317,4.402145254838252
2017,FL-605,1607.0,526.0,1081.0,1453768,31.9685761798268,2.36273908615112,14.3999996185303,17.6758575439453,32.1869888305664,31.3830318450928,7.56024217605591,0,5328,3.02999353408813,0,1,4.68119144439697,51.689998626709,12.3071908950806,1.55858266353607,88.0,1.66302454471588,266686,316602,39521,658,313045,338087,749697,25437,0.40927517414093,30.9156627655029,29.0068893432617,8.63226985931396,66.1135330200195,11.81077,0.17754191160202,67.8899993896484,83.6933364868164,1.61000001430511,50.6800003051758,11.05403338084206,3.6181839193048684,7.435849461537192,0.1834446761794179,0.21778027855888973,0.027185217999020475,0.0004526169237457421,0.21533353327353472,0.23255911534715307,0.515692325047738,1.10746695092003e-06,3.4861133485656445e-05,2.4027953732040563
2017,FL-606,621.0,434.0,187.0,366095,40.9308542472968,2.27726721763611,15.0,15.2868461608887,24.839225769043,27.9664897918701,10.7687587738037,0,363,3.84531736373901,0,1,4.65301704406738,52.9799995422363,11.2200384140015,0.449215441942215,96.0,0.256009101867676,24641,100425,4911,102,71126,112711,185999,8929,1.03531098365784,27.5817337036133,24.9076042175293,10.8601455688477,70.9851837158203,9.25968,0.150373041629791,67.5500030517578,83.0966644287109,1.94000005722046,56.9200019836426,16.96281019953837,11.854846419645176,5.107963779893198,0.067307666042967,0.2743140441688633,0.013414550867944113,0.0002786162061759926,0.19428290471052595,0.3078736393559049,0.5080621150247886,5.29917113650954e-06,0.00015547877459031836,2.8310233123652346
2017,GA-500,4325.0,3369.0,956.0,1770938,10.532364169877,2.13184118270874,18.5951442718506,15.0857162475586,25.8787040710449,47.6239585876465,8.04332065582275,1,19154,2.19142746925354,1,0,5.37266492843628,52.0576057434082,16.1990985870361,5.59736204147339,88.0596237182617,5.47205781936646,850628,139514,119024,482,453539,199935,921455,12245,-0.648796141147614,36.3032379150391,36.7679252624512,7.26869201660156,52.0719909667969,9.08405961072607,0.167979702353477,49.7774620056152,80.3940200805664,7.47194194793701,36.5117340087891,24.42208592282734,19.023816756995448,5.398269165831893,0.48032624518757855,0.07877972012571868,0.06720958045962083,0.00027217214831913936,0.25610100410065173,0.11289779766428865,0.5203203048328061,4.219200191049608e-06,2.061717237350438e-05,3.1954878836597937
2017,GA-501,3716.0,1843.0,1873.0,6979482,-3.71904912173564,1.88565063476563,19.6485195159912,13.9013748168945,24.8261318206787,32.766731262207,7.55616044998169,0,30112,2.4678373336792,0,0,5.38807535171509,44.387092590332,15.538761138916,2.37906002998352,90.6253814697266,3.78606772422791,1809780,683828,232286,4286,1925741,963950,3562928,50616,0.642215609550476,23.5625076293945,29.4400939941406,10.3177156448364,75.5236206054688,9.33530199573836,0.156420424580574,51.066951751709,80.6924133300781,7.31967878341675,38.0226631164551,5.324177352989806,2.6405971102153423,2.6835802427744637,0.25930004547615426,0.09797689857212899,0.033281266432093386,0.0006140856871613108,0.2759146022584484,0.1381119687678828,0.5104860217420146,1.048742411459296e-06,5.44777722995132e-06,1.67225821195959
2017,GA-503,239.0,146.0,93.0,125018,0.559143513501795,1.86408007144928,15.5,12.8272247314453,36.9714622497559,61.4685668945313,8.16293239593506,1,0,2.33179664611816,1,0,5.50087547302246,53.4099998474121,25.5563201904297,4.59722280502319,94.0,4.70810508728027,34588,13419,5407,49,30963,12858,65420,525,-0.311737328767776,34.6451072692871,36.1700134277344,6.89441251754761,58.7225074768066,8.27934,0.165083840489388,50.1599998474121,80.8400039672852,6.44999980926514,35.6100006103516,19.117247116415236,11.678318322161608,7.438928794253628,0.276664160360908,0.10733654353773056,0.043249772032827274,0.00039194356012734166,0.2476683357596506,0.10284918971668079,0.5232846470108304,5.1592569144164364e-05,0.0002848389880685309,2.95059091799026
2017,GA-504,246.0,199.0,47.0,202008,-11.1993140454722,1.8131947517395,18.1000003814697,14.3995504379272,30.9447288513184,47.4375610351563,8.93365001678467,0,0,2.09190011024475,1,0,6.7370080947876,48.4199981689453,24.2213172912598,8.43449974060059,93.0,7.04891777038574,111755,10002,3556,429,53257,26539,103913,-394,-0.223813191056252,34.1631011962891,49.6329803466797,15.5856418609619,78.5574035644531,8.59716,0.148516774177551,54.1199989318848,82.5866622924805,10.039999961853,38.4199981689453,12.177735535226327,9.85109500613837,2.326640529087957,0.5532206645281375,0.04951289057859095,0.01760326323709952,0.002123678270167518,0.26363807373965387,0.1313759851095006,0.514400419785355,4.970100175167815e-05,0.00019019047844117708,2.499609328349024
2017,GA-505,319.0,246.0,73.0,254484,-12.9361374370122,1.83362722396851,19.5028114318848,15.4978618621826,24.0522079467773,49.1577758789063,6.90767192840576,0,321,2.36513113975525,1,0,6.49306106567383,48.5407180786133,20.4783000946045,5.48139572143555,91.5427856445313,5.97245931625366,115611,18126,5562,509,69857,32687,130522,-4429,-3.44662427902222,31.6940689086914,40.3860855102539,16.7454700469971,75.7918319702148,8.80178687021581,0.149408310651779,52.5317344665527,81.0465850830078,10.9705877304077,37.1192817687988,12.535169205136668,9.666619512425143,2.868549692711526,0.4542957514028387,0.07122648182203989,0.02185599094638563,0.002000125744644064,0.27450448751198503,0.12844422439131734,0.5128888260165668,4.3109145291679245e-05,0.00014586096481035665,2.528538230133963
2017,GA-506,403.0,285.0,118.0,750477,10.2756049008888,2.15292429924011,18.5,11.8090267181396,22.7322807312012,36.1272201538086,6.49608755111694,1,5501,1.78214907646179,0,1,4.58205699920654,45.3400001525879,9.78657627105713,1.16696405410767,96.0,1.17372500896454,201550,96993,39555,272,200861,85662,387915,3349,-0.170527577400208,24.9522933959961,23.837474822998,8.97674465179443,53.1720314025879,9.25393,0.183371320366859,49.2799987792969,80.0733337402344,7.07999992370605,35.3400001525879,5.369918065443711,3.797584736107835,1.5723333293358757,0.26856252756580146,0.12924180221379203,0.0527064786795598,0.0003624361572706425,0.267644444799774,0.11414340479455067,0.5168912571604459,9.433999874354644e-06,4.709005093105838e-05,1.6808126505726602
2017,GA-507,926.0,563.0,363.0,289390,-2.09275552997286,2.05155634880066,18.5,16.1887874603271,27.9193782806396,46.2430572509766,7.61402702331543,0,2196,1.96067416667938,1,0,5.23012542724609,47.6000022888184,15.7697229385376,4.63732719421387,95.0,10.1253442764282,114567,18570,8085,331,72267,41448,149850,1017,-0.63228565454483,30.6119976043701,37.4278678894043,12.8578500747681,67.3707275390625,8.75251,0.176628977060318,57.5999984741211,83.5766677856445,6.80999994277954,54.689998626709,31.998341338677907,19.454715090362487,12.543626248315421,0.395891357683403,0.064169459898407,0.027938076643975258,0.0011437852033587893,0.2497218286741076,0.14322540516258336,0.5178133314903763,2.3532257309442414e-05,0.00018898371964030892,3.465684068290026
2017,HI-500,2261.0,785.0,1476.0,435922,10.2882105622404,2.34302163124084,16.481071472168,17.1519813537598,25.1437568664551,37.1118965148926,18.1097564697266,0,201,8.6051607131958,0,0,3.35471630096436,45.2411460876465,11.7580671310425,3.7599470615387,90.1218872070313,3.60660600662231,2713,51495,108368,46835,104351,79513,218998,2095,-0.10576194524765,25.0273704528809,23.7462844848633,9.48976898193359,73.1191024780273,7.98192472886466,0.208994969725609,73.5,80.5999984741211,0.209999993443489,13.210000038147,51.86707713765307,18.007808736425325,33.859268401227745,0.0062235904588435545,0.11812893132257606,0.24859493212088402,0.1074389454994242,0.2393799808222572,0.18240189758718303,0.5023788659439073,4.817375435134932e-07,3.0303586508932788e-05,3.9486842370099
2017,HI-501,4959.0,2635.0,2324.0,992761,27.6024012213108,2.66235518455505,15.3999996185303,19.862361907959,30.0775852203369,45.0101432800293,5.04056453704834,1,0,9.19501972198486,0,1,2.75675487518311,42.5599975585938,8.19341278076172,4.41959524154663,79.0,3.35848522186279,24980,97584,413900,88323,233038,166793,491887,-5968,-0.96200430393219,23.16086769104,19.9214305877686,11.7075214385986,65.0123138427734,8.26287,0.188853397965431,73.5,80.5999984741211,0.209999993443489,13.210000038147,49.95159962971954,26.542138540897557,23.40946108882198,0.02516214879512793,0.09829556157020673,0.41691806990806446,0.08896703234716109,0.23473726304719866,0.16800921873441846,0.49547373436305414,2.1153126829467414e-07,1.3306324521357103e-05,3.911054529200795
2017,IA-500,288.0,286.0,2.0,123108,17.2407710775686,1.70870900154114,13.9491443634033,10.2871513366699,19.4779872894287,32.7929344177246,4.45121812820435,0,410,2.81799650192261,1,0,3.65146207809448,43.2425651550293,12.7717123031616,5.35671377182007,93.0114059448242,29.919075012207,4096,24586,3393,227,36447,17408,62086,-795,0.405967354774475,26.3348369598389,26.9003505706787,9.08701705932617,78.5772171020508,8.47844910160185,0.188192844390869,23.6894302368164,73.7213287353516,0.8633713722229,32.1965827941895,23.394092991519642,23.231634012411867,0.1624589791077753,0.03327159892127238,0.19971082301718815,0.02756116580563408,0.0018439094128732496,0.2960571205770543,0.1414042954154076,0.5043214088442668,7.013121586110569e-06,0.0002615311985751495,3.1524835542364156
2017,IA-501,1792.0,1742.0,50.0,2459886,8.00638337174513,1.68373072147369,14.1537303924561,10.7523555755615,21.4971504211426,28.0691566467285,6.55996799468994,0,5083,1.40060174465179,0,0,3.64453268051147,43.4177513122559,11.4269113540649,2.76432085037231,99.0,27.2039527893066,74357,120829,51824,2363,636199,423149,1233570,-1674,-0.048790268599987,29.0050182342529,19.788179397583,9.86222362518311,71.2406158447266,8.40136492897638,0.210328713059425,24.541374206543,72.695068359375,1.70877432823181,38.7220649719238,7.284890438012169,7.081628986058703,0.2032614519534645,0.03022782356580752,0.049119755956170325,0.02106764297207269,0.0009606136219320733,0.25862946494268435,0.1720197602653131,0.5014744585724704,6.946559020344072e-07,1.574140629765924e-05,1.9858024001397265
2017,IA-502,676.0,624.0,52.0,474768,8.12519115098378,1.97408103942871,10.6999998092651,12.116847038269,22.5597686767578,32.821533203125,4.76579904556274,0,1504,2.63331842422485,1,0,3.45862030982971,44.810001373291,10.6637344360352,2.93115377426147,88.0,15.7840642929077,31633,39184,22019,255,130460,58838,241055,3920,0.234852075576782,28.3099918365479,24.1292324066162,8.38880348205566,62.5855560302734,7.6831,0.212704017758369,26.1000003814697,74.0366668701172,1.82000005245209,36.2999992370605,14.238533346813602,13.143261550904864,1.0952717959087386,0.06662833215380987,0.08253294240555387,0.04637844168098945,0.0005371044383783237,0.2747868432581808,0.12393000370707377,0.5077321976207326,3.833451396159999e-06,7.645839491511749e-05,2.655951905371415
2017,ID-500,833.0,722.0,111.0,444269,13.949308290417,2.01356887817383,12.1999998092651,13.2757139205933,23.8578567504883,32.4966621398926,2.79679012298584,0,234,1.45637726783752,1,0,3.28865122795105,45.8899993896484,10.4891405105591,1.79248714447021,94.0,4.3311333656311,5364,35702,11747,915,120008,59686,221831,9263,0.771277666091919,27.8064575195313,19.4158897399902,10.4315319061279,62.2026901245117,8.05301,0.193106129765511,21.7199993133545,72.0999984741211,3.09999990463257,9.27000045776367,18.74990152362645,16.251415246168424,2.4984862774580265,0.012073766119175544,0.08036122259261844,0.026441187658828323,0.002059563012499184,0.2701246316983629,0.1343465332940178,0.499316855328641,6.977754253915016e-06,2.0865737779956896e-05,2.9311885003293714
2017,ID-501,1204.0,676.0,528.0,1235757,1.11180576328886,1.79224646091461,12.8262500762939,14.133581161499,22.1513271331787,30.7420139312744,6.05178213119507,0,873,3.33386778831482,0,0,3.94343066215515,42.8419342041016,14.6821756362915,1.71093904972076,93.5174102783203,10.0753393173218,6369,172180,11674,1890,362747,192861,616516,11293,1.28871846199036,24.403923034668,18.4501838684082,11.296181678772,77.3498687744141,8.53347945131607,0.164693981409073,19.4502620697021,66.2812423706055,2.98522663116455,22.0745372772217,9.743015819453177,5.470331141154774,4.272684678298403,0.005153925893197449,0.13933159998284453,0.009446841086071129,0.0015294269018909057,0.29354233882551345,0.1560670908600963,0.4988974369556474,2.415706834891123e-06,1.786316992517275e-05,2.276550702115619
2017,IL-500,155.0,150.0,5.0,307972,-12.6074164020176,2.24177289009094,15.8999996185303,18.8056716918945,22.6364707946777,21.0582237243652,4.37416172027588,0,0,1.67288780212402,0,1,5.26506662368774,40.0400009155273,7.22565650939941,1.4021577835083,91.0,8.82107067108154,4282,39339,8626,102,82121,41419,154687,-1256,0.134079396724701,20.5305652618408,13.4151268005371,7.54132795333862,64.7516632080078,10.61691,0.229626342654228,26.5799999237061,72.336669921875,2.67000007629395,32.9799995422363,5.032925071110361,4.870572649461639,0.16235242164872132,0.013903861389996493,0.12773563830478096,0.028009039782837402,0.00033119894016339147,0.26665086436429286,0.13448949904536775,0.502276180951515,8.66961956377187e-06,0.00010708765583311567,1.6160013401631088
2017,IL-501,291.0,259.0,32.0,339650,-17.5337447771131,1.81207120418549,12.926531791687,14.696310043335,23.9054584503174,32.386058807373,5.61353921890259,0,1523,2.02718901634216,0,1,6.53695392608643,44.6666069030762,14.4057121276855,4.77376222610474,88.4230270385742,15.4857368469238,36995,47171,8452,103,89007,55358,173149,-2030,0.310068190097809,27.9559650421143,31.0955486297607,9.4298152923584,76.6518707275391,9.54702820656559,0.187424749135971,25.7626152038574,72.1453170776367,2.2288863658905,36.3333320617676,8.567643162078609,7.625496834977182,0.9421463271014279,0.10892094803474164,0.13888120123656705,0.024884439864566465,0.0003032533490357721,0.26205505667599,0.16298542617400266,0.5097865449727661,6.562303447344324e-06,0.00010697286047922155,2.147992684528227
